Image Filename,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Gaze Direction
frame_0.png,184,257,295,264,Blinking
frame_1.png,182,256,296,264,Center
frame_2.png,182,256,295,264,Blinking
frame_3.png,182,256,295,263,Blinking
frame_4.png,181,256,294,263,Center
frame_5.png,181,256,294,263,Blinking
frame_6.png,181,256,294,263,Center
frame_7.png,181,257,294,263,Center
frame_8.png,181,256,294,263,Center
frame_9.png,180,257,293,263,Blinking
frame_10.png,180,257,293,263,Blinking
frame_11.png,180,256,293,263,Center
frame_12.png,179,256,293,263,Blinking
frame_13.png,179,257,293,264,Blinking
frame_14.png,178,256,293,263,Center
frame_15.png,178,257,292,263,Blinking
frame_16.png,178,256,291,263,Blinking
frame_17.png,178,256,291,263,Center
frame_18.png,177,257,291,263,Blinking
frame_19.png,177,257,291,263,Blinking
frame_20.png,178,256,292,263,Blinking
frame_21.png,178,255,292,262,Center
frame_22.png,178,255,292,262,Center
frame_23.png,179,255,292,262,Blinking
frame_24.png,179,255,292,262,Blinking
frame_25.png,179,255,292,262,Blinking
frame_26.png,179,255,292,262,Center
frame_27.png,179,255,292,262,Center
frame_28.png,179,255,292,262,Center
frame_29.png,179,255,292,262,Blinking
frame_30.png,179,255,291,262,Blinking
frame_31.png,179,255,292,261,Blinking
frame_32.png,179,255,292,261,Blinking
frame_33.png,179,255,292,261,Blinking
frame_34.png,179,255,292,261,Blinking
frame_35.png,178,255,291,261,Center
frame_36.png,178,255,292,262,Blinking
frame_37.png,179,255,292,261,Blinking
frame_38.png,179,255,292,262,Blinking
frame_39.png,179,255,292,262,Center
frame_40.png,179,255,291,262,Center
frame_41.png,179,255,292,262,Center
frame_42.png,179,255,292,262,Blinking
frame_43.png,180,255,293,262,Center
frame_44.png,180,256,293,262,Blinking
frame_45.png,180,255,293,262,Blinking
frame_46.png,180,256,293,262,Center
frame_47.png,180,255,293,261,Blinking
frame_48.png,180,255,293,261,Center
frame_49.png,181,255,293,261,Blinking
frame_50.png,181,255,293,261,Center
frame_51.png,181,255,293,261,Blinking
frame_52.png,180,255,292,261,Center
frame_53.png,180,255,292,261,Blinking
frame_54.png,180,255,292,261,Blinking
frame_55.png,180,255,292,261,Center
frame_56.png,180,255,291,261,Blinking
frame_57.png,179,255,291,261,Center
frame_58.png,179,255,291,261,Center
frame_59.png,179,254,290,260,Blinking
frame_60.png,178,255,290,260,Blinking
frame_61.png,178,255,290,260,Blinking
frame_62.png,178,254,290,260,Blinking
frame_63.png,178,254,291,259,Blinking
frame_64.png,178,253,292,259,Blinking
frame_65.png,178,254,292,259,Blinking
frame_66.png,178,253,291,259,Center
frame_67.png,179,254,291,259,Blinking
frame_68.png,178,253,290,259,Center
frame_69.png,178,253,290,259,Center
frame_70.png,178,253,290,258,Center
frame_71.png,178,253,291,258,Center
frame_72.png,178,253,291,258,Center
frame_73.png,178,253,291,258,Center
frame_74.png,178,253,291,258,Center
frame_75.png,178,253,291,258,Center
frame_76.png,178,253,292,258,Blinking
frame_77.png,179,253,292,258,Center
frame_78.png,179,253,292,258,Center
frame_79.png,178,253,292,258,Center
frame_80.png,179,253,292,258,Center
frame_81.png,179,253,292,258,Center
frame_82.png,179,253,292,258,Center
frame_83.png,179,253,292,257,Center
frame_84.png,179,253,292,257,Center
frame_85.png,179,253,293,257,Center
frame_86.png,180,253,292,257,Center
frame_87.png,180,253,293,257,Center
frame_88.png,180,253,293,257,Center
frame_89.png,180,253,294,257,Center
frame_90.png,181,253,293,257,Center
frame_91.png,181,253,294,257,Center
frame_92.png,181,252,294,257,Center
frame_93.png,181,253,294,257,Center
frame_94.png,181,253,294,257,Center
frame_95.png,181,253,294,257,Center
frame_96.png,181,253,294,257,Center
frame_97.png,182,252,294,257,Center
frame_98.png,181,253,295,256,Center
frame_99.png,181,253,295,256,Center
frame_100.png,181,253,294,256,Center
frame_101.png,181,253,295,257,Center
frame_102.png,182,252,295,257,Left
frame_103.png,182,252,295,257,Left
frame_104.png,179,252,292,256,Center
frame_105.png,179,252,291,256,Center
frame_106.png,179,252,291,256,Blinking
frame_107.png,178,252,291,256,Blinking
