Image File Name,Frame Number,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Direction,K Value,Behaviour,Fixation Level,Saccade Level
frame_0.png,0,203,292,522,288,Blinking,-9.12414379544733,exploratory,0.0,9.12414379544733
frame_1.png,1,217,297,526,286,Blinking,-7.6241437954473295,exploratory,1.5,9.12414379544733
frame_2.png,2,218,298,528,285,Blinking,-2.270041829197644,exploratory,1.3090169943749475,9.12414379544733
frame_3.png,3,216,296,528,286,Blinking,4.588837803665662,concentrated,1.3090169943749475,6.329838850690034
frame_4.png,4,221,302,528,285,Blinking,4.1304291786039045,concentrated,1.3090169943749475,6.226824996925405
frame_5.png,5,220,313,528,286,Blinking,2.2142173025382963,concentrated,1.3090169943749475,4.722034474658443
frame_6.png,6,221,317,529,291,Blinking,3.7000456933123678,concentrated,1.3090169943749475,6.779604479172131
frame_7.png,7,216,301,530,288,Center,3.505119523538747,concentrated,1.3090169943749475,7.978569392985304
frame_8.png,8,221,300,542,280,Center,-14.72476399015791,exploratory,1.3090169943749475,9.357454597525807
frame_9.png,9,217,298,531,291,Center,3.505771585850132,concentrated,1.3090169943749475,11.623897964107599
frame_10.png,10,248,298,533,292,Center,3.9015467083262068,concentrated,1.3090169943749475,11.166737704240816
frame_11.png,11,223,303,542,283,Center,2.3071751167056287,concentrated,1.4736032088272966,11.166737704240816
frame_12.png,12,220,304,542,284,Center,2.69840466760966,concentrated,1.4736032088272966,10.654962607127493
frame_13.png,13,222,304,532,296,Center,-1.1586687164362264,exploratory,1.4736032088272966,7.015827915304257
frame_14.png,14,226,302,533,288,Center,1.001892748662927,concentrated,1.4736032088272966,7.566922477096372
frame_15.png,15,215,310,530,294,Center,1.0531078837972023,concentrated,1.4736032088272966,7.520244230742205
frame_16.png,16,206,306,525,296,Center,0.16771982588007361,concentrated,1.4736032088272966,7.778174593052024
frame_17.png,17,218,308,522,303,Center,-16.660647764647067,exploratory,1.4736032088272966,6.651410415915684
frame_18.png,18,214,315,519,307,Center,2.572771945449615,concentrated,1.4736032088272966,8.741609166669305
frame_19.png,19,214,325,513,323,Center,3.2363110314437997,concentrated,1.4736032088272966,7.963998447826086
frame_20.png,20,199,337,524,318,Center,3.069843758206227,concentrated,1.4736032088272966,8.378293428801873
frame_21.png,21,209,340,510,330,Blinking,3.706306419003814,concentrated,1.4736032088272966,10.599821748673948
frame_22.png,22,219,363,501,347,Blinking,3.5075592488102636,concentrated,1.4736032088272966,11.119502105207347
frame_23.png,23,223,358,495,341,Blinking,3.938050891054431,concentrated,1.4736032088272966,9.698806322497342
frame_24.png,24,218,354,500,338,Blinking,0.5276476596323505,concentrated,1.4736032088272966,4.9808399663697625
frame_25.png,25,202,353,505,335,Blinking,2.693084863599782,concentrated,1.4736032088272966,6.262110362472138
frame_26.png,26,195,342,502,330,Blinking,0.24750498775752483,concentrated,1.4736032088272966,7.45246629976063
frame_27.png,27,201,352,506,330,Blinking,2.184240952384047,concentrated,1.4736032088272966,10.589795488798607
frame_28.png,28,186,332,505,324,Center,2.0474807536123736,concentrated,1.4736032088272966,10.844481453841595
frame_29.png,29,202,330,509,322,Center,3.3277726877498677,concentrated,1.4736032088272966,9.554646222791915
frame_30.png,30,198,335,517,312,Center,3.0382268133401076,concentrated,1.4736032088272966,6.4101843469157656
frame_31.png,31,197,331,508,322,Blinking,2.5785565257323455,concentrated,1.4736032088272966,3.844171337853908
frame_32.png,32,194,328,508,321,Center,3.3606437269297196,concentrated,1.4736032088272966,6.308587315017949
frame_33.png,33,206,328,516,314,Center,3.240011749200362,concentrated,1.4736032088272966,6.686334729600202
frame_34.png,34,199,329,510,318,Blinking,-0.329215008744991,exploratory,1.4736032088272966,8.52487131991377
frame_35.png,35,214,330,511,318,Center,-1.3297198542418887,exploratory,1.4736032088272966,8.330765368927716
frame_36.png,36,194,329,511,320,Center,1.8766693329298625,concentrated,1.4736032088272966,7.5459580656125125
frame_37.png,37,202,332,512,319,Center,2.7947047488966734,concentrated,1.4736032088272966,9.57042240983407
frame_38.png,38,191,348,510,328,Blinking,2.8399734375602255,concentrated,1.4736032088272966,9.36430738209326
frame_39.png,39,200,333,509,326,Center,2.2130081405220223,concentrated,1.4736032088272966,9.889269452019944
frame_40.png,40,205,325,507,322,Center,-0.5199905216381975,exploratory,1.4736032088272966,7.65373902752372
frame_41.png,41,210,318,509,316,Center,2.792470263731684,concentrated,1.4736032088272966,9.477712905287232
frame_42.png,42,214,304,515,302,Center,1.5509035864881957,concentrated,1.4736032088272966,11.515618051228017
frame_43.png,43,219,293,521,291,Center,0.00571730148101679,concentrated,1.4736032088272966,12.127995693620079
frame_44.png,44,224,286,528,284,Center,-2.5781848609859455,exploratory,1.2093054692228125,12.127995693620079
frame_45.png,45,218,289,535,282,Center,-2.8396386921802903,exploratory,1.2093054692228125,9.86005869394676
frame_46.png,46,232,285,537,284,Center,-6.184813958882282,exploratory,1.2093054692228125,9.303982672775362
frame_47.png,47,218,296,537,289,Center,-2.280510344231066,exploratory,1.2093054692228125,8.40386865541195
frame_48.png,48,230,303,536,289,Center,0.08119036573007099,concentrated,1.2093054692228125,7.060159030695524
frame_49.png,49,231,298,536,286,Center,-2.5642994524470804,exploratory,1.2093054692228125,5.357670595981851
frame_50.png,50,230,288,536,285,Center,0.29477635656597956,concentrated,1.2093054692228125,6.727985065159185
frame_51.png,51,231,283,549,274,Center,0.47965448234996,concentrated,1.2093054692228125,6.562786742420339
frame_52.png,52,233,279,540,277,Center,0.555755223204689,concentrated,1.2093054692228125,6.437831596386963
