Image File Name,Frame Number,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Direction,K Value,Behaviour,Fixation Level,Saccade Level
frame_0.png,0,840,542,1056,486,Blinking,-2.0,exploratory,0.0,2.0
frame_1.png,1,845,541,1055,487,Blinking,-2.038327266824438,exploratory,0.0,3.9261749776799064
frame_2.png,2,850,542,1061,490,Blinking,-2.104113337525759,exploratory,0.0,5.330586751136555
frame_3.png,3,856,544,1071,491,Blinking,-5.552941628630385,exploratory,0.0,6.497253417803222
frame_4.png,4,864,542,1074,493,Blinking,-5.373694930471734,exploratory,0.0,6.4467624745151815
frame_5.png,5,872,539,1077,493,Blinking,-2.687029284502258,exploratory,0.0,7.599430210079631
frame_6.png,6,880,538,1092,491,Blinking,-1.7642327548296322,exploratory,0.0,6.615933462345095
frame_7.png,7,881,538,1096,490,Blinking,-1.6703559650532511,exploratory,0.0,6.382307753846532
frame_8.png,8,885,538,1102,490,Blinking,-0.08921713496906136,exploratory,1.5811388300841898,6.382307753846532
frame_9.png,9,890,535,1098,490,Blinking,-1.982579934311511,exploratory,1.5811388300841898,3.6345372410153587
frame_10.png,10,889,536,1093,492,Blinking,-0.047646732209947196,exploratory,1.5811388300841898,7.318524158328376
frame_11.png,11,891,535,1117,485,Blinking,-0.5587321474088023,exploratory,1.5811388300841898,9.77496311727937
frame_12.png,12,889,534,1095,492,Blinking,-0.8027828197808569,exploratory,1.5811388300841898,10.031297670402028
frame_13.png,13,886,536,1106,488,Blinking,-0.2649000873114731,exploratory,1.5811388300841898,7.00670502384645
frame_14.png,14,896,534,1105,489,Blinking,2.59547952271659,concentrated,1.290569415042095,7.00670502384645
frame_15.png,15,893,535,1108,490,Blinking,3.218456184850317,concentrated,1.3874258867227933,7.00670502384645
frame_16.png,16,889,536,1109,490,Blinking,0.6892084997665577,concentrated,1.3874258867227933,3.733435983827588
frame_17.png,17,891,536,1102,491,Blinking,-1.3577102642034795,exploratory,1.096081870423579,3.733435983827588
frame_18.png,18,891,537,1103,491,Blinking,-1.2448888316532738,exploratory,1.2897948137849757,3.733435983827588
frame_19.png,19,891,535,1104,490,Blinking,-1.9519956128398217,exploratory,0.9984507974857616,3.733435983827588
frame_20.png,20,892,535,1102,491,Blinking,-0.4335250478249417,exploratory,0.9984507974857616,3.0462517128913102
frame_21.png,21,889,535,1101,490,Blinking,0.02622649991435866,concentrated,1.3636737496675773,3.0462517128913102
frame_22.png,22,892,535,1095,492,Blinking,-0.2398515395057621,exploratory,1.3636737496675773,2.961021480754662
frame_23.png,23,891,534,1104,490,Blinking,0.2545488530456601,concentrated,1.3636737496675773,2.7778515618225317
frame_24.png,24,895,534,1104,490,Blinking,0.25541295035745604,concentrated,1.3080319937638791,2.7778515618225317
