Image File Name,Frame Number,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Direction,K Value,Behaviour,Fixation Level,Saccade Level
frame_0.png,0,881,572,1209,569,Blinking,-4.527692569068709,exploratory,0.0,4.527692569068709
frame_1.png,1,878,572,1203,570,Blinking,-3.820585787882161,exploratory,0.7071067811865476,4.527692569068709
frame_2.png,2,878,572,1204,569,Blinking,-2.236961748415475,exploratory,1.2549412094592711,4.527692569068709
frame_3.png,3,878,571,1201,568,Blinking,-1.286897233720365,exploratory,1.2549412094592711,3.5386011629325504
frame_4.png,4,880,570,1204,568,Blinking,-0.27923730368501776,exploratory,1.2549412094592711,4.698345583224733
frame_5.png,5,893,570,1205,569,Blinking,-0.21631066355672246,exploratory,1.2549412094592711,4.613115351088086
frame_6.png,6,883,573,1207,569,Blinking,-2.0442358058797274,exploratory,1.2549412094592711,5.299869508371436
frame_7.png,7,891,575,1206,573,Blinking,-2.4984321453771323,exploratory,1.2549412094592711,5.202862041614021
frame_8.png,8,881,580,1206,577,Blinking,-1.3462079588713274,exploratory,1.2549412094592711,6.852042903158728
frame_9.png,9,897,577,1208,576,Blinking,-4.665688939494375,exploratory,1.2549412094592711,7.6724747642317395
frame_10.png,10,882,579,1209,576,Blinking,-4.073377222768709,exploratory,1.3636737496675773,7.6724747642317395
frame_11.png,11,884,578,1210,576,Blinking,5.765409211808626,concentrated,1.6279714892720616,7.6724747642317395
frame_12.png,12,884,578,1213,576,Blinking,33.67428869176033,concentrated,1.55409255338946,7.6724747642317395
frame_13.png,13,884,579,1210,576,Blinking,-3.753847207701157,exploratory,1.2627485370902458,7.6724747642317395
frame_14.png,14,884,579,1211,577,Blinking,-4.972737904670515,exploratory,0.9294152037569124,7.6724747642317395
frame_15.png,15,884,579,1211,576,Blinking,-3.9388434218716672,exploratory,0.7750469233121474,7.6724747642317395
frame_16.png,16,885,580,1211,577,Blinking,-3.6988531918776637,exploratory,0.872677996249965,7.6724747642317395
frame_17.png,17,885,581,1211,578,Blinking,1.1925963234286572,concentrated,0.872677996249965,6.137310870906002
frame_18.png,18,884,582,1215,580,Blinking,1.6595952034634254,concentrated,0.872677996249965,3.7513136560779827
frame_19.png,19,884,583,1211,580,Blinking,1.6595952034634254,concentrated,0.872677996249965,3.7513136560779827
frame_20.png,20,884,583,1211,581,Blinking,1.9375625411262176,concentrated,0.8333333333333334,3.7513136560779827
frame_21.png,21,885,583,1212,581,Blinking,1.9886650860592388,concentrated,0.7357022603955158,3.7513136560779827
frame_22.png,22,885,583,1213,580,Blinking,3.8533722388167035,concentrated,0.9417135899788142,3.7513136560779827
frame_23.png,23,885,583,1215,581,Blinking,-6.02308887477562,exploratory,0.9417135899788142,2.2276243854561577
frame_24.png,24,885,581,1212,579,Blinking,-8.456856140122902,exploratory,0.7750469233121474,2.2276243854561577
frame_25.png,25,885,581,1212,578,Blinking,-6.807302001982274,exploratory,0.7750469233121474,2.1871842709362768
